OBJECTID,access_id,station_id,access_point_name,location_type,x,y
586,"geom:37.35029,-121.82697",New_VTA_StoryRd_LRT_Station,,2,-121.82697,37.35029
587,65248,PS_CROP,Cropley Station,2,-121.88222,37.4035000000001
588,64752,PS_GISH,Gish Station,2,-121.90969,37.3619
589,64799,PS_LICK,Lick Mill Station,2,-121.96382,37.40747
590,"geom:37.35037,-121.82705",New_VTA_StoryRd_LRT_Station,New_VTA_StoryRd_LRT_Station,2,-121.82705,37.3503700000001
591,"geom:37.33571,-121.88883",mtc:santa-clara-wb,Santa Clara Station,2,-121.88883,37.3357100000001
592,64777,PS_VIRG,Virginia Station,2,-121.89013,37.31982
593,64743,PS_TAMN,Tamien Station,2,-121.88496,37.3121100000001
594,"geom:37.31110,-121.88417",PS_TAMN,Tamien Station,2,-121.88417,37.3111000000001
595,64742,PS_CURT,Curtner Station,2,-121.87285,37.2943000000001
596,64779,PS_CURT,Curtner Station,2,-121.87286,37.2943000000001
597,"geom:37.29271,-121.87221",PS_CURT,Curtner Station,2,-121.87221,37.2927100000001
598,64741,PS_CPTL,Capitol Station,2,-121.86318,37.2748100000001
599,"geom:37.27439,-121.86305",PS_CPTL,Capitol Station,2,-121.86305,37.27439
600,64740,PS_BRNM,Branham Station,2,-121.85909,37.2661600000001
601,"geom:37.40232,-122.03452",PS_MOFF,Moffett Park Station,2,-122.03452,37.40232
602,"geom:37.40236,-122.03332",PS_MOFF,Moffett Park Station,2,-122.03332,37.40236
603,"geom:37.40894,-121.89128",mtc:great-mall-milpitas-bart,Milpitas Station,2,-121.89128,37.40894
604,"geom:37.24808,-121.83031",PS_SNLL,Snell Station,2,-121.83031,37.2480800000001
605,"geom:37.24806,-121.83014",PS_SNLL,Snell Station,2,-121.83014,37.2480600000001
606,"geom:37.24278,-121.80331",PS_CTTL,Cottle Station,2,-121.80331,37.24278
607,"geom:37.29264,-121.87218",PS_CURT,Curtner Station,2,-121.87218,37.2926400000001
608,"geom:37.32905,-121.90351",mtc:san-jose-diridon-station,Diridon Station,2,-121.90351,37.3290500000001
609,"geom:37.33573,-121.89020",mtc:santa-clara-eb,Santa Clara Station,2,-121.8902,37.3357300000001
610,"geom:37.33620,-121.88920",mtc:santa-clara-wb,Santa Clara Station,2,-121.8892,37.3362000000001
611,13124,mtc:3rd-folsom,3rd St & Folsom St,0,-122.39928,37.7841900000001
612,"geom:37.78403,-122.39908",mtc:3rd-folsom,3rd St & Folsom St,0,-122.39908,37.78403
613,13136,mtc:mission-3rd,3rd St & Mission St,0,-122.40211,37.78637
614,13144,mtc:3rd-bryant,3rd St & Bryant St,0,-122.39618,37.7817200000001
615,"geom:37.78157,-122.39600",mtc:3rd-bryant,3rd St & Bryant St,0,-122.396,37.78157
616,13192,mtc:7th-folsom,7th St & Folsom St,0,-122.40792,37.7768600000001
617,13194,mtc:7th-howard,7th St & Howard St,0,-122.40928,37.77795
618,13296,mtc:16th-potrero,16th St & Potrero Ave,0,-122.40809,37.7658300000001
619,13847,mtc:california-baker,California St & Baker St,0,-122.44363,37.78774
620,13848,mtc:california-baker,California St & Baker St,0,-122.44338,37.7876200000001
621,13858,mtc:california-divisadero,California St & Divisadero St,0,-122.44087,37.7880900000001
622,13859,mtc:california-divisadero,California St & Divisadero St,0,-122.44072,37.7879500000001
623,13884,mtc:california-pierce,California St & Pierce St,0,-122.43748,37.7885200000001
624,14017,mtc:clay-front,Clay St & Front St,0,-122.39894,37.79517
625,14026,mtc:clay-polk,Clay St & Polk St,0,-122.42069,37.7923900000001
626,14028,mtc:clay-sansome,Clay St & Sansome St,0,-122.40121,37.7948000000001
627,14255,mtc:geary-3rd,Geary Blvd & 3rd Ave,0,-122.4609,37.7813100000001
628,14256,mtc:geary-3rd,Geary Blvd & 3rd Ave,0,-122.46127,37.7810200000001
629,14257,mtc:geary-6th,Geary Blvd & 6th Ave,0,-122.4641,37.78117
630,14258,mtc:geary-6th,Geary Blvd & 6th Ave,0,-122.46447,37.7808900000001
631,14259,mtc:geary-9th,Geary Blvd & 9th Ave,0,-122.46781,37.7810200000001
632,14260,mtc:geary-9th,Geary Blvd & 9th Ave,0,-122.46716,37.7807700000001
633,14269,mtc:geary-25th,Geary Blvd & 25th Ave,0,-122.48457,37.7802500000001
634,14270,mtc:geary-25th,Geary Blvd & 25th Ave,0,-122.48457,37.77995
635,14271,mtc:geary-28th,Geary Blvd & 28th Ave,0,-122.48777,37.7800800000001
636,14272,mtc:geary-28th,Geary Blvd & 28th Ave,0,-122.48813,37.7798000000001
637,14273,mtc:geary-30th,Geary Blvd & 30th Ave,0,-122.48993,37.7799900000001
638,14274,mtc:geary-30th,Geary Blvd & 30th Ave,0,-122.49019,37.77973
639,14275,mtc:geary-32nd,Geary Blvd & 32nd Ave,0,-122.49171,37.7796300000001
640,14288,mtc:geary-arguello,Geary Blvd & Arguello Blvd,0,-122.45856,37.7811600000001
641,14289,mtc:geary-stjosephs,Geary Blvd & Baker St,0,-122.44314,37.7830000000001
642,14290,mtc:geary-collins,Geary Blvd & Collins St,0,-122.44999,37.7822400000001
643,14291,mtc:geary-collins,Geary Blvd & Collins St,0,-122.44991,37.7820300000001
644,14292,mtc:geary-stanyan,Geary Blvd & Commonwealth St,0,-122.45589,37.78155
645,14293,mtc:geary-divisadero,Geary Blvd & Divisadero St,0,-122.43929,37.78349
646,14294,mtc:geary-divisadero,Geary Blvd & Divisadero St,0,-122.43969,37.78313
647,14295,mtc:geary-fillmore,Geary Blvd & Fillmore St,0,-122.43328,37.78452
648,14298,mtc:geary-gough,Geary Blvd & Gough St,0,-122.42527,37.7854600000001
649,14300,mtc:geary-jones,Geary St & Jones St,0,-122.4135,37.7867600000001
650,14301,mtc:kearny-geary,Geary St & Kearny St,0,-122.40388,37.7879800000001
651,14302,mtc:geary-larkin,Geary St & Larkin St,0,-122.41842,37.7861500000001
652,14303,mtc:geary-leavenworth,Geary St & Leavenworth St,0,-122.41528,37.78653
653,14304,mtc:geary-laguna,Geary Blvd & Laguna St,0,-122.42784,37.7851600000001
654,14305,mtc:geary-laguna,Geary Blvd & Laguna St,0,-122.42817,37.78479
655,14755,mtc:geary-park-presidio,Geary Blvd & Park Presidio Blvd,0,-122.4727,37.78081
656,14756,mtc:geary-park-presidio,Geary Blvd & Park Presidio Blvd,0,-122.47196,37.7804800000001
657,14757,mtc:geary-powell,Geary St & Powell St,0,-122.40858,37.78738
658,14760,mtc:geary-scott,Geary Blvd & Scott St,0,-122.43766,37.7839000000001
659,14761,mtc:geary-scott,Geary Blvd & Scott St,0,-122.43754,37.78355
660,14762,mtc:geary-spruce,Geary Blvd & Spruce St,0,-122.45307,37.7818500000001
661,14763,mtc:geary-spruce,Geary Blvd & Spruce St,0,-122.45326,37.7816
662,14764,mtc:geary-stanyan,Geary Blvd & Stanyan St,0,-122.45643,37.78126
663,14765,mtc:geary-stjosephs,Geary Blvd & St Joseph'S Ave,0,-122.44234,37.78281
664,14767,mtc:geary-taylor,Geary St & Taylor St,0,-122.41192,37.78695
665,14769,mtc:geary-webster,Geary Blvd & Webster St,0,-122.43093,37.7848300000001
666,14821,mtc:kearny-geary,Kearny St & Geary St,0,-122.40349,37.7884
667,15532,mtc:mission-3rd,Mission St & 3rd St,0,-122.40236,37.78614
668,15533,mtc:mission-4th,Mission St & 4th St,0,-122.40362,37.7848900000001
669,15535,mtc:mission-5th,Mission St & 5th St,0,-122.40657,37.7825700000001
670,15536,mtc:mission-5th,Mission St & 5th St,0,-122.40707,37.7824200000001
671,15537,mtc:mission-6th,Mission St & 6th St,0,-122.40831,37.78119
672,15538,mtc:mission-6th,Mission St & 6th St,0,-122.40905,37.78083
673,15539,mtc:mission-7th,Mission St & 7th St,0,-122.41135,37.7789700000001
674,15540,mtc:mission-8th,Mission St & 8th St,0,-122.41355,37.77723
675,15541,mtc:mission-8th,Mission St & 8th St,0,-122.41291,37.77754
676,15542,mtc:mission-9th,Mission St & 9th St,0,-122.41431,37.7764500000001
677,15543,mtc:mission-9th,Mission St & 9th St,0,-122.41502,37.7760900000001
678,15544,mtc:mission-11th,Mission St & 11th St,0,-122.41726,37.77412
679,15545,mtc:mission-11th,Mission St & 11th St,0,-122.41756,37.7741100000001
680,15548,mtc:mission-14th,Mission St & 14th St,0,-122.42008,37.7680500000001
681,15552,901509,Mission St & 16th St,0,-122.41974,37.7648
682,15554,mtc:mission-18th,Mission St & 18th St,0,-122.41947,37.7616200000001
683,15558,mtc:mission-20th,Mission St & 20th St,0,-122.41914,37.75841
684,15562,mtc:mission-22nd,Mission St & 22nd St,0,-122.41884,37.75505
685,15566,901609,Mission St & 24th St,0,-122.41853,37.7519600000001
686,15568,mtc:mission-26th,Mission St & 26th St,0,-122.41823,37.7487600000001
687,15571,mtc:mission-30th,Mission St & 30th St,0,-122.42173,37.7426100000001
688,15572,mtc:mission-30th,Mission St & 30th St,0,-122.42198,37.7425500000001
689,15626,mtc:mission-valencia,Mission St & Valencia St,0,-122.42026,37.74521
690,15813,mtc:ofarrell-larkin,O'Farrell St & Larkin St,0,-122.4176,37.78515
691,15814,mtc:ofarrell-leavenworth,O'Farrell St & Leavenworth St,0,-122.41422,37.7855700000001
692,15817,mtc:ofarrell-powell,O'Farrell St & Powell St,0,-122.40818,37.7863600000001
693,16034,mtc:potrero-21st,Potrero Ave & 21st St,0,-122.40694,37.7575000000001
694,16037,mtc:potrero-23rd,Potrero Ave & 23rd St,0,-122.40668,37.7551300000001
695,16290,mtc:sacramento-battery,Sacramento St & Battery St,0,-122.40055,37.79416
696,16294,mtc:sacramento-davis,Sacramento St & Davis St,0,-122.3976,37.7945500000001
697,16297,mtc:sacramento-franklin,Sacramento St & Franklin St,0,-122.42405,37.7911800000001
698,16307,mtc:sacramento-montgomery,Sacramento St & Montgomery St,0,-122.40334,37.7937900000001
699,16311,mtc:sacramento-polk,Sacramento St & Polk St,0,-122.42118,37.79155
700,16317,mtc:van-ness-sacramento,Sacramento St & Van Ness Ave,0,-122.42227,37.79141
701,17129,mtc:mission-7th,Mission St & 7th St,0,-122.41053,37.7794200000001
702,17301,mtc:ofarrell-taylor,O'Farrell St & Taylor St,0,-122.41198,37.78585
703,17761,mtc:16th-rhode-island,16th St& Rhode Island St,0,-122.40282,37.76604
704,17762,mtc:16th-wisconsin,16th St & Wisconsin St,0,-122.39993,37.76622
705,17763,mtc:16th-missouri,16th St & Missouri St,0,-122.39702,37.76635
706,17767,mtc:16th-4th,16th Street & 4th Street,0,-122.39089,37.7668600000001
707,17768,mtc:16th-missouri,16th Street & Missouri St,0,-122.39704,37.7665200000001
708,17769,mtc:16th-wisconsin,16th Street & Wisconsin St,0,-122.40022,37.76633
709,17770,mtc:16th-rhode-island,16th Street & Rhode Island St,0,-122.40287,37.7662
710,17841,mtc:mission-power,Mission St & Power St,0,-122.41921,37.7465100000001
711,17854,mtc:geary-arguello,Geary Blvd & Arguello Blvd,0,-122.4595,37.78137
712,17865,mtc:16th-owen,16th Street & Owen St,0,-122.39328,37.7667900000001
713,17866,mtc:16th-owen,16th St & Owen St,0,-122.3922,37.7666400000001
714,17912,mtc:potrero-19th,Potrero Ave & 19th St,0,-122.40721,37.76039
715,17954,mtc:geary-fillmore,Geary Blvd & Fillmore St,0,-122.432,37.78427
716,18089,mtc:van-ness-mcallister,Van Ness Ave & Mcallister St,0,-122.42021,37.7799400000001
717,18090,mtc:van-ness-eddy,Van Ness Ave & Eddy St,0,-122.42077,37.78283
718,18091,mtc:van-ness-gearey,Van Ness Ave & Geary Blvd,0,-122.42132,37.7856200000001
719,18092,mtc:van-ness-bush,Van Ness Ave & Bush St,0,-122.4219,37.78842
720,18093,mtc:van-ness-clay,Van Ness Ave & Clay St,0,-122.42265,37.79213
721,18094,mtc:van-ness-pacific,Van Ness Ave & Pacific St,0,-122.42318,37.7947600000001
722,18095,mtc:van-ness-vallejo,Van Ness Ave & Vallejo St,0,-122.42358,37.79679
723,18096,mtc:van-ness-union,Van Ness Ave & Union St,0,-122.42393,37.79846
724,18097,mtc:van-ness-union,Van Ness Ave & Union St,0,-122.42408,37.79864
725,18098,mtc:van-ness-vallejo,Van Ness Ave & Vallejo St,0,-122.4237,37.7967800000001
726,18099,mtc:van-ness-jackson,Van Ness Ave & Jackson St,0,-122.42312,37.7940400000001
727,18100,mtc:van-ness-sacramento,Van Ness Ave & Sacramento St,0,-122.42262,37.79141
728,18102,mtc:van-ness-ofarrell,Van Ness Ave & O'Farrell St,0,-122.42128,37.78484
729,18103,mtc:van-ness-eddy,Van Ness Ave & Eddy St,0,-122.42091,37.7829800000001
730,18104,mtc:van-ness-mcallister,Van Ness Ave & Mcallister St,0,-122.42034,37.78018
731,17874,mtc:union-square,Union Square/Market St Station Southbound,0,-122.40652,37.78713
732,14758,mtc:geary-masonic,Geary Blvd & Presidio Ave,0,-122.44681,37.7825500000001
733,17953,mtc:geary-masonic,Geary Blvd & Masonic St,0,-122.4468,37.78223
734,16016,mtc:post-larkin,Post St & Larkin St,0,-122.41772,37.7870500000001
735,16017,mtc:post-leavenworth,Post St & Leavenworth St,0,-122.41459,37.78745
736,16019,mtc:post-kearny,Post St & Kearny St,0,-122.40282,37.7889700000001
737,16021,mtc:post-polk,Post St & Polk St,0,-122.41956,37.7868
738,16023,mtc:post-taylor,Post St & Taylor St,0,-122.41144,37.78785
739,16125,mtc:post-grant,Post St & Grant Ave,0,-122.40599,37.78855
740,16126,mtc:post-hyde,Post St & Hyde St,0,-122.41626,37.7872400000001
741,16127,mtc:post-jones,Post St & Jones St,0,-122.41303,37.78765
742,16594,mtc:sutter-hyde,Sutter St & Hyde St,0,-122.41712,37.78822
743,16595,mtc:sutter-jones,Sutter St & Jones St,0,-122.41384,37.7886300000001
744,16598,mtc:sutter-leavenworth,Sutter St & Leavenworth St,0,-122.4155,37.7884
745,16601,mtc:sutter-mason,Sutter St & Mason St,0,-122.41063,37.78905
746,16603,mtc:sutter-polk,Sutter St & Polk St,0,-122.42017,37.7875500000001
747,16612,mtc:sutter-taylor,Sutter St & Taylor St,0,-122.41226,37.7888400000001
748,16516,mtc:union-square,Stockton St & Geary St,0,-122.40669,37.7876600000001
749,13208,mtc:mission-8th,8th St & Mission St,0,-122.41313,37.77736
750,14263,mtc:geary-17th,Geary Blvd & 17th Ave,0,-122.47594,37.7806400000001
751,14264,mtc:geary-17th,Geary Blvd & 17th Ave,0,-122.47647,37.78033
752,18088,mtc:market-van-ness-nb,South Van Ness Ave & Market St,0,-122.41921,37.7750100000001
753,18105,mtc:market-van-ness-sb,Van Ness Ave & Market St,0,-122.41934,37.7753300000001
754,17870,mtc:otis-mccoppin,Otis & Mccoppin St,0,-122.42041,37.77137
755,15836,mtc:otis-12th,Otis St & 12th St,0,-122.41917,37.77281
756,13599,mtc:taraval-46th,46th Ave & Taraval St,0,-122.50454,37.74183
757,18136,mtc:ulloa-14th,Ulloa St & 14th Ave,0,-122.47004,37.7414900000001
758,"geom:37.74137,-122.47022",mtc:ulloa-14th,Ulloa St & 14th Ave,0,-122.47022,37.7413700000001
759,13266,mtc:taraval-16th,15th Ave & Taraval St,0,-122.4713,37.74312
760,"geom:37.74326,-122.47156",mtc:taraval-16th,15th Ave & Taraval St,0,-122.47156,37.7432600000001
761,16615,mtc:taraval-16th,Taraval St & 17th Ave,0,-122.47347,37.7431100000001
762,"geom:37.74311,-122.47368",mtc:taraval-16th,Taraval St & 17th Ave,0,-122.47368,37.7431100000001
763,16616,mtc:taraval-19th,Taraval St & 19th Ave,0,-122.47551,37.7431100000001
764,"geom:37.74301,-122.47582",mtc:taraval-19th,Taraval St & 19th Ave,0,-122.47582,37.74301
765,16619,mtc:taraval-22nd-23rd,Taraval St & 22nd Ave,0,-122.47795,37.7429300000001
766,"geom:37.74288,-122.47882",mtc:taraval-22nd-23rd,Taraval St & 22nd Ave,0,-122.47882,37.7428800000001
767,16620,mtc:taraval-22nd-23rd,Taraval St & 23rd Ave,0,-122.4801,37.74289
768,16622,mtc:taraval-26th,Taraval St & 26th Ave,0,-122.48311,37.7427500000001
769,"geom:37.74269,-122.48331",mtc:taraval-26th,Taraval St & 26th Ave,0,-122.48331,37.74269
770,16626,mtc:taraval-30th,Taraval St & 30th Ave,0,-122.48739,37.7425700000001
771,"geom:37.74251,-122.48760",mtc:taraval-30th,Taraval St & 30th Ave,0,-122.4876,37.74251
772,16628,mtc:taraval-32nd,Taraval St & 32nd Ave,0,-122.48954,37.74247
773,"geom:37.74241,-122.48974",mtc:taraval-32nd,Taraval St & 32nd Ave,0,-122.48974,37.7424100000001
774,16640,mtc:taraval-sunset,Taraval St & Sunset Blvd,0,-122.49428,37.7422700000001
775,16641,mtc:taraval-sunset,Taraval St & Sunset Blvd,0,-122.49508,37.7421600000001
776,"geom:37.74218,-122.49464",mtc:taraval-sunset,Taraval St & Sunset Blvd,0,-122.49464,37.7421800000001
777,16632,mtc:taraval-40th,Taraval St & 40th Ave,0,-122.49811,37.7421200000001
778,"geom:37.74203,-122.49832",mtc:taraval-40th,Taraval St & 40th Ave,0,-122.49832,37.7420300000001
779,16634,mtc:taraval-42nd,Taraval St & 42nd Ave,0,-122.50025,37.74202
780,"geom:37.74194,-122.50025",mtc:taraval-42nd,Taraval St & 42nd Ave,0,-122.50025,37.7419400000001
781,"geom:37.74194,-122.50046",mtc:taraval-42nd,Taraval St & 42nd Ave,0,-122.50046,37.7419400000001
782,"geom:37.74201,-122.50047",mtc:taraval-42nd,Taraval St & 42nd Ave,0,-122.50047,37.7420100000001
783,16636,mtc:taraval-44th,Taraval St & 44th Ave,0,-122.50239,37.7419200000001
784,"geom:37.74184,-122.50260",mtc:taraval-44th,Taraval St & 44th Ave,0,-122.5026,37.74184
785,16738,mtc:west-portal,West Portal Station,0,-122.46593,37.7410800000001
786,"geom:37.74130,-122.46587",mtc:west-portal,West Portal Station,0,-122.46587,37.7413
787,16993,mtc:forest-hill,Forest Hill Station,0,-122.45908,37.7481300000001
788,15728,mtc:castro,Metro Castro Station,0,-122.43561,37.7626900000001
789,15419,mtc:van-ness,Van Ness,0,-122.41964,37.77507
790,"geom:37.77562,-122.41896",mtc:van-ness,Metro Van Ness Station,0,-122.41896,37.7756200000001
791,"geom:37.77524,-122.41896",mtc:van-ness,Van Ness,0,-122.41896,37.7752400000001
792,15199,mtc:judah-19th,Judah St & 19th Ave,0,-122.47717,37.7616600000001
793,15198,mtc:judah-15th-16th,Judah St & 16th Ave,0,-122.47371,37.7618900000001
794,"geom:37.76188,-122.47390",mtc:judah-15th-16th,Judah St & 16th Ave,0,-122.4739,37.7618800000001
795,15197,mtc:judah-15th-16th,Judah St & 15th Ave,0,-122.47258,37.7618600000001
796,"geom:37.76185,-122.47285",mtc:judah-15th-16th,Judah St & 15th Ave,0,-122.47285,37.76185
797,15223,mtc:judah-laplaya-oceanbeach,Judah/La Playa/Ocean Beach,0,-122.50831,37.7602900000001
798,"geom:37.76039,-122.50792",mtc:judah-laplaya-oceanbeach,Judah/La Playa/Ocean Beach,0,-122.50792,37.76039
799,15215,mtc:judah-46th,Judah St & 46th Ave,0,-122.50584,37.7604700000001
800,15211,mtc:judah-40th,Judah St & 40th Ave,0,-122.49943,37.76075
801,"geom:37.76068,-122.49942",mtc:judah-40th,Judah St & 40th Ave,0,-122.49942,37.76068
802,15213,mtc:judah-43rd,Judah St & 43rd Ave,0,-122.50263,37.76061
803,"geom:37.76053,-122.50283",mtc:judah-43rd,Judah St & 43rd Ave,0,-122.50283,37.7605300000001
804,15224,mtc:judah-sunset,Judah St & Sunset Blvd,0,-122.49594,37.76084
805,15225,mtc:judah-sunset,Judah St & Sunset Blvd,0,-122.49621,37.76082
806,"geom:37.76092,-122.49561",mtc:judah-sunset,Judah St & Sunset Blvd,0,-122.49561,37.7609200000001
807,"geom:37.76094,-122.49532",mtc:judah-sunset,Judah St & Sunset Blvd,0,-122.49532,37.7609400000001
808,15209,mtc:judah-34th,Judah St & 34th Ave,0,-122.49299,37.76104
809,"geom:37.76096,-122.49318",mtc:judah-34th,Judah St & 34th Ave,0,-122.49318,37.7609600000001
810,15207,mtc:judah-31st,Judah St & 31st Ave,0,-122.48977,37.76118
811,"geom:37.76111,-122.48977",mtc:judah-31st,Judah St & 31st Ave,0,-122.48977,37.76111
812,15205,mtc:judah-28th,Judah St & 28th Ave,0,-122.48675,37.76124
813,"geom:37.76133,-122.48653",mtc:judah-28th,Judah St & 28th Ave,0,-122.48653,37.76133
814,15203,mtc:judah-25th,Judah St & 25th Ave,0,-122.48354,37.76138
815,"geom:37.76146,-122.48335",mtc:judah-25th,Judah St & 25th Ave,0,-122.48335,37.7614600000001
816,15202,mtc:judah-22nd-23rd,Judah St & 23rd Ave,0,-122.48121,37.76156
817,15201,mtc:judah-22nd-23rd,Judah St & 22nd Ave,0,-122.48013,37.7615300000001
818,"geom:37.76175,-122.47689",mtc:judah-19th,Judah St & 19th Ave,0,-122.47689,37.7617500000001
819,15219,mtc:judah-funston,Judah St & Funston Ave,0,-122.47058,37.7619500000001
820,"geom:37.76204,-122.47039",mtc:judah-funston,Judah St & Funston Ave,0,-122.47039,37.7620400000001
821,15195,mtc:judah-12th,Judah St & 12th Ave,0,-122.46931,37.76208
822,"geom:37.76200,-122.46951",mtc:judah-12th,Judah St & 12th Ave,0,-122.46951,37.7620000000001
823,15193,mtc:judah-9th,Judah St & 9th Ave,0,-122.46718,37.7621800000001
824,"geom:37.76210,-122.46717",mtc:judah-9th,Judah St & 9th Ave,0,-122.46717,37.7621
825,17999,mtc:irving-9th,9th Ave & Irving St,0,-122.46636,37.76363
826,"geom:37.76337,-122.46634",mtc:irving-9th,9th Ave & Irving St,0,-122.46634,37.7633700000001
827,17996,mtc:irving-9th,Irving St & 8th Ave,0,-122.46537,37.7640500000001
828,"geom:37.76404,-122.46562",mtc:irving-9th,Irving St & 8th Ave,0,-122.46562,37.7640400000001
829,18032,mtc:irving-5th-and-6th,Irving St & 6th Ave,0,-122.46302,37.76426
830,"geom:37.76427,-122.46275",mtc:irving-5th-and-6th,Irving St & 6th Ave,0,-122.46275,37.7642700000001
831,18031,mtc:irving-5th-and-6th,Irving St & 5th Ave,0,-122.46217,37.7641800000001
832,"geom:37.76418,-122.46243",mtc:irving-5th-and-6th,Irving St & 5th Ave,0,-122.46243,37.7641800000001
833,15124,mtc:irving-2nd-and-arguello,Irving St & Arguello Blvd,0,-122.45801,37.76437
834,15118,mtc:irving-2nd-and-arguello,Irving St & 2nd Ave,0,-122.45849,37.7643400000001
835,"geom:37.76441,-122.45896",mtc:irving-2nd-and-arguello,Irving St & 2nd Ave,0,-122.45896,37.7644100000001
836,"geom:37.76443,-122.45871",mtc:irving-2nd-and-arguello,Irving St & 2nd Ave,0,-122.45871,37.7644300000001
837,13912,mtc:carl-and-hillway,Carl St & Hillway Ave,0,-122.45661,37.76503
838,"geom:37.76504,-122.45651",mtc:carl-and-hillway,Carl St & Hillway Ave,0,-122.45651,37.7650400000001
839,"geom:37.76491,-122.45658",mtc:carl-and-hillway,Carl St & Hillway Ave,0,-122.45658,37.76491
840,"geom:37.76493,-122.45647",mtc:carl-and-hillway,Carl St & Hillway Ave,0,-122.45647,37.76493
841,13914,mtc:carl-and-stanyan,Carl St & Stanyan St,0,-122.45288,37.76539
842,"geom:37.76538,-122.45296",mtc:carl-and-stanyan,Carl St & Stanyan St,0,-122.45296,37.7653800000001
843,"geom:37.76550,-122.45269",mtc:carl-and-stanyan,Carl St & Stanyan St,0,-122.45269,37.7655
844,"geom:37.76552,-122.45253",mtc:carl-and-stanyan,Carl St & Stanyan St,0,-122.45253,37.76552
845,13909,mtc:carl-and-cole,Carl St & Cole St,0,-122.4499,37.7658900000001
846,"geom:37.76601,-122.44931",mtc:carl-and-cole,Carl St & Cole St,0,-122.44931,37.7660100000001
847,"geom:37.76575,-122.45013",mtc:carl-and-cole,Carl St & Cole St,0,-122.45013,37.76575
848,13911,mtc:carl-and-cole,Carl St & Cole St,0,-122.45039,37.7657100000001
849,17252,mtc:duboce-and-noe,Duboce St/Noe St/Duboce Park,0,-122.43354,37.7693600000001
850,"geom:37.76925,-122.43386",mtc:duboce-and-noe,Duboce St/Noe St/Duboce Park,0,-122.43386,37.7692500000001
851,"geom:37.76926,-122.43353",mtc:duboce-and-noe,Duboce St/Noe St/Duboce Park,0,-122.43353,37.76926
852,14447,mtc:duboce-and-church,Duboce Ave & Church St,0,-122.42985,37.7694700000001
853,14006,mtc:duboce-and-church,Church St & Duboce Ave,0,-122.42929,37.7695200000001
854,"geom:37.76942,-122.42928",mtc:duboce-and-church,Church St & Duboce Ave,0,-122.42928,37.76942
855,"geom:37.76936,-122.42908",mtc:duboce-and-church,Church St & Duboce Ave,0,-122.42908,37.7693600000001
856,16898,mtc:west-portal-14th,West Portal Ave & 14th Ave,0,-122.46904,37.7380700000001
857,"geom:37.73791,-122.46909",mtc:west-portal-14th,West Portal Ave & 14th Ave,0,-122.46909,37.7379100000001
858,15806,mtc:ocean-san-leandro,Ocean Ave & San Leandro Way,0,-122.4695,37.7299800000001
859,"geom:37.72997,-122.46928",mtc:ocean-san-leandro,Ocean Ave & San Leandro Way,0,-122.46928,37.72997
860,15779,mtc:ocean-aptos,Ocean Ave & Aptos Ave,0,-122.46784,37.7284100000001
861,"geom:37.72831,-122.46766",mtc:ocean-aptos,Ocean Ave & Aptos Ave,0,-122.46766,37.7283100000001
862,15788,mtc:ocean-fairfield,Ocean Ave & Fairfield Way,0,-122.46437,37.7260600000001
863,"geom:37.72603,-122.46410",mtc:ocean-fairfield,Ocean Ave & Fairfield Way,0,-122.4641,37.72603
864,15787,mtc:ocean-dorado,Ocean Ave & Dorado Ter,0,-122.46141,37.72499
865,"geom:37.72499,-122.46106",mtc:ocean-dorado,Ocean Ave & Dorado Ter,0,-122.46106,37.72499
866,15797,mtc:ocean-miramar,Ocean Ave & Miramar Ave,0,-122.45804,37.72436
867,"geom:37.72434,-122.45836",mtc:ocean-miramar,Ocean Ave & Miramar Ave,0,-122.45836,37.72434
868,15794,mtc:ocean-lee,Ocean Ave & Lee St,0,-122.45427,37.72349
869,"geom:37.72348,-122.45395",mtc:ocean-lee,Ocean Ave & Lee St,0,-122.45395,37.7234800000001
870,15784,mtc:ocean-ccsf,Ocean Ave/Ccsf Pedestrian Bridge,0,-122.45122,37.72299
871,"geom:37.72299,-122.45150",mtc:ocean-ccsf,Ocean Ave/Ccsf Pedestrian Bridge,0,-122.4515,37.72299
872,16274,mtc:san-jose-ocean,San Jose Ave & Ocean Ave,0,-122.44468,37.7231100000001
873,"geom:37.72309,-122.44466",mtc:san-jose-ocean,San Jose Ave & Ocean Ave,0,-122.44466,37.7230900000001
874,16287,mtc:san-jose-santa-ynez,San Jose Ave & Santa Ynez Ave,0,-122.44235,37.7259
875,"geom:37.72573,-122.44243",mtc:san-jose-santa-ynez,San Jose Ave & Santa Ynez Ave,0,-122.44243,37.7257300000001
876,16284,mtc:san-jose-santa-rosa,San Jose Ave & Santa Rosa Ave,0,-122.44004,37.7290400000001
877,"geom:37.72900,-122.44002",mtc:san-jose-santa-rosa,San Jose Ave & Santa Rosa Ave,0,-122.44002,37.729
878,14788,mtc:san-jose-glen-park,San Jose Ave/Glen Park Station,0,-122.43398,37.73231
879,"geom:37.73238,-122.43403",mtc:san-jose-glen-park,San Jose Ave/Glen Park Station,0,-122.43403,37.73238
880,16277,mtc:san-jose-randall,San Jose Ave & Randall St,0,-122.42416,37.7397700000001
881,"geom:37.73978,-122.42428",mtc:san-jose-randall,San Jose Ave & Randall St,0,-122.42428,37.7397800000001
882,13537,mtc:30th-dolores,30th St & Dolores St,0,-122.42406,37.7423400000001
883,"geom:37.74235,-122.42382",mtc:30th-dolores,30th St & Dolores St,0,-122.42382,37.74235
